"Id","Slug","Title","Subtitle","HostSegmentTitle","ForumId","OrganizationId","CompetitionTypeId","HostName","EnabledDate","DeadlineDate","ProhibitNewEntrantsDeadlineDate","TeamMergerDeadlineDate","TeamModelDeadlineDate","ModelSubmissionDeadlineDate","FinalLeaderboardHasBeenVerified","HasKernels","OnlyAllowKernelSubmissions","HasLeaderboard","LeaderboardPercentage","LeaderboardDisplayFormat","EvaluationAlgorithmAbbreviation","EvaluationAlgorithmName","EvaluationAlgorithmDescription","EvaluationAlgorithmIsMax","ValidationSetName","ValidationSetValue","MaxDailySubmissions","NumScoredSubmissions","MaxTeamSize","BanTeamMergers","EnableTeamModels","EnableSubmissionModelHashes","EnableSubmissionModelAttachments","RewardType","RewardQuantity","NumPrizes","UserRankMultiplier","CanQualifyTiers","TotalTeams","TotalCompetitors","TotalSubmissions"
"7294","PM11m2017test","Контрольная работа (ПМ1-1м, 10.2017)","Построение модели кредитного скоринга","InClass","7385","","1","","10/07/2017 01:02:21","10/06/2017 00:00:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","10","3","1","True","False","False","False","","0.0000","0","0","False","0","0","0"
"7304","fintech-credit-scoring","Кредитный скоринг (Финтех школа)","Предсказание факта наступления дефолта по кредиту.","InClass","6960","","1","","09/26/2017 08:10:06","10/10/2017 23:59:00","","","","","True","False","False","True","40","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","2","2","1","True","False","False","False","","0.0000","0","0","False","29","29","177"
"7318","random-forests-competition","Random Forests Competition",".","InClass","7130","","1","","09/30/2017 04:19:14","10/04/2017 03:59:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","","","40","40","1","False","False","False","False","","0.0000","0","0","False","11","11","251"
"7100","sprlnaivebayesfast","SPRLNaiveBayesFAST","Assignment 1.  Solve using naive Bayes'","InClass","6106","","1","FAST, NUCES","08/28/2017 21:55:54","12/15/2017 23:59:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","500","500","1","True","False","False","False","Knowledge","","1","0","False","24","24","693"
"7162","kkbox-music-recommendation-challenge","WSDM - KKBox's Music Recommendation Challenge","Can you build the best music recommendation system?","Research","7033","975","1","KKBOX","09/27/2017 19:59:31","12/17/2017 23:59:00","12/17/2017 23:59:00","12/10/2017 23:59:00","01/12/2018 23:59:00","","True","True","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","5","2","","False","True","False","False","USD","5000.0000","3","0","False","1081","1229","15253"
"6910","eci2017-1","Competencia de Aprendizaje Automático (ECI 2017) #1","Predicción de variaciones de parámetros de salud infantil en Argentina (ECI2017).","InClass","4446","","1","Escuela de Ciencias Informáticas 2017 (DC, FCEyN, UBA)","06/30/2017 02:01:45","07/25/2017 23:59:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","3","1","","False","False","False","False","Knowledge","","1","0","False","40","76","521"
"6854","keras-tutorial","Keras tutorial","Keras sentiment text classification","InClass","4226","","1","MIPT","06/19/2017 22:16:05","06/18/2017 15:59:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","","1","0","False","0","0","0"
"6944","dark-matter-signal-search-episode-1","Dark Matter signal search. Episode 1.","Find traces of electromagnetic showers that may be a signal of dark matter particles","InClass","4795","","1","YSDA","07/17/2017 02:57:21","07/19/2017 23:59:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","20","2","2","True","False","False","False","Knowledge","0.0000","1","0","False","73","73","597"
"6953","sentiment-analysis-ucu","Sentiment Analysis-UCU","Classify good and bad film reviews","InClass","4830","","1","Ukrainian Catholic University","07/18/2017 21:45:47","07/23/2017 23:59:00","","","","","True","False","False","True","25","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","5","5","21"
"6963","dark-matter-signal-search-episode-2","Dark Matter signal search. Episode 2.","Find traces of electromagnetic showers that may be a signal of dark matter particles","InClass","4876","","1","YSDA","07/20/2017 04:51:21","07/22/2017 23:59:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","20","2","2","False","False","False","False","Knowledge","","1","0","False","32","34","193"
"6983","ppca-2017-task1-comment-emotion-analysis","PPCA 2017 Task1 Comment Emotion Analysis","Determine whether a comment is positive.","InClass","5117","","1","SJTU","07/27/2017 02:00:15","08/11/2017 23:59:59","","","","","True","False","False","True","30","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","","1","0","False","2","2","11"
"6986","dmse-2-1","Dark Matter signal search. Episode 2.1","Find traces of electromagnetic showers that may be a signal of dark matter particles","InClass","5235","","1","YSDA","07/31/2017 03:48:56","09/17/2017 23:59:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","5","2","","True","False","False","False","Knowledge","","1","0","False","7","8","63"
"6839","human-or-machine-generated-text","Human or Machine Generated Text?","Given known machine generated text and known human written text, try to predict which is which on unknown data","InClass","4092","","1","Moscow Institute of Physics and Technology","06/13/2017 16:48:13","07/09/2017 23:59:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","2","","False","False","False","False","Knowledge","0.0000","1","0","False","78","116","723"
"6443","late-arrival-of-flights","Late Arrival of Flights","Which flights will be late? Find this out!","InClass","3080","","1","Yandex School of Data Analysis (YSDA)","04/07/2017 13:38:00","04/16/2017 23:59:00","","","","","True","False","False","True","50","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","30","2","2","True","False","False","False","Knowledge","0.0000","1","0","False","4","4","42"
"6467","dsm2017","Melbourne Datathon 2017","Who is heading for Diabetes?","InClass","3058","","1","Data Science Melbourne","04/03/2017 16:50:56","05/30/2017 02:00:00","","","","","True","False","False","True","10","0.00000","AUC","Area Under Receiver Operating Characteristic Curve","Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]","True","Predicted Probability","[0,1]","10","2","","False","False","False","False","Knowledge","0.0000","1","0","False","51","67","825"
