Question,Votes,Views,Date
Combine two neural networks with different inputs through element-wise summation of certain layers,0,255,2018-11-08
Faster way to patchify a picture to overlapping blocks,0,85,2018-11-08
iOS Crash when repeatedly calling Vision with CVPixelBuffer,3,180,2018-11-07
Generating binary segmentation file for lane detection in Python/Tensorflow (Tusimple Lanenet Dataset),0,386,2018-11-07
"How to detect if a given image is correct or not, with a given set of correct, fault sample images",1,122,2018-11-07
How to reduce overfiting while using VGG16 for regression?,0,323,2018-11-06
Confusion about homography matrix,3,264,2018-11-06
detection cluster center from perlin noise like imgs,0,33,2018-11-06
Question about training a object detecting model but the images of train dataset have many miss-annotation objects,1,297,2018-11-06
pytorch freeze weights and update param_groups,9,"6,478",2018-11-05
Keras model evaluate() and predict_classes() give contradicting results,0,417,2018-11-05
"Bundle Adjustment with g2o, compiles and runs, but the data is unchanged",1,86,2018-11-04
Bug in opencv 3 C++ feature specification in blobdetector?,0,45,2018-11-04
Did my model failes to learn due to “Bad loss function design” or “Mistake in training loop”?,0,33,2018-11-04
tesseract - how to deal with character separators,3,255,2018-11-03
Parse video at lower frame rate,2,179,2018-11-02
Pytorch: Modifying VGG16 Architecture,1,"1,234",2018-11-02
How to handle negative cases in Object/Character classification of images?(i.e. if none of the given characters is detected),-1,28,2018-11-02
Error indicates flattened dimensions when loading pre-trained network,5,248,2018-11-01
Training Microsoft Custom Vision model via rest api,3,376,2018-11-01
OpenCV detecting the whole video frame as an object,0,434,2018-11-01
automatically getting edge detection for image alignment,0,283,2018-11-01
Detecting a gate underwater composed of different colors,-2,110,2018-11-01
I need help figuring out what type of programmer can do what I have in mind [closed],-1,24,2018-11-01
Why Regularization strength negative value is not a right approach?,-2,430,2018-10-30
Bundle adjustment with g2o library. How to verify?,1,426,2018-10-30
Racecar image tagging,0,34,2018-10-30
what's the Naturalness of image,0,71,2018-10-30
create training and testing set with ground truth for Hyper spectral satellite imagery,0,436,2018-10-29
Multi-class and multi-label image classification using Caffe,0,371,2018-10-29
How to get features vector from hand image,2,94,2018-10-29
How to detect crop row using python OpenCV?,1,848,2018-10-29
Find optimal rigid transformation given correspondece pairs of points,0,237,2018-10-29
Use image as convolution kernel,0,77,2018-10-28
I have to detect a drastic change of intensity within an image,1,96,2018-10-28
Trouble building a custom loss function in tensorflow,2,90,2018-10-28
Products recognition with OPENCV,1,187,2018-10-27
A question about camera coordinate transformation in 3-D space,0,52,2018-10-27
Variable not defined after including third party library in chrome extension,0,131,2018-10-27
What is the best ration to divide my image dataset into train/validation for Mask_RCNN? [closed],-3,39,2018-10-26
What is an object detection “head”?,0,824,2018-10-26
computer vision openCV2 pyautogui,1,194,2018-10-26
3d point reconstruction from 2d Images,14,"3,209",2018-10-26
Clever solutions for average-upscale multi-image super resolution of a scene with various “depths”,0,79,2018-10-25
How to Segment handwritten and printed digit without losing information in opencv?,3,"1,886",2018-10-25
ImportError: No module named 'onnx_backend'?,0,876,2018-10-25
Train and Test accuracy not promising on large data set for image classification,0,33,2018-10-25
"Is it possible to classify patches of the image of the same object, but with different areas with CNN?",1,186,2018-10-25
Align image pairs with high accuracy,0,51,2018-10-24
Multiple View Stereo software recommendation,-1,69,2018-10-24
CASIA face anti-spoofing database,1,"1,958",2018-10-24
difference between categorical and binary cross entropy,1,460,2018-10-24
What are the default values of kernel size and padding in pytorch?,2,926,2018-10-24
Facing “No gradients for any variable” Error while training a SIAMESE NETWORK,0,91,2018-10-24
BBox labeling tool,0,868,2018-10-24
Which kind of list is the one and how to manipulate it?,1,33,2018-10-24
Show Brisk keypoints with less keypoints in Python,2,575,2018-10-23
Convert Eye Gaze (Pitch and yaw) into screen coordinates (Where the person is looking at?),0,662,2018-10-23
What do the Contour Levels Produced by Matlab Function Contourc Represent,0,57,2018-10-22
Machine Vision - Hash An Image,0,45,2018-10-21
"Import and reshape MNIST data, numpy",2,"2,676",2018-10-20
why we need standardization and normalization in machine learning? [closed],0,511,2018-10-20
Person Eye Gaze Detection: Identify where the user is looking at on a board,2,767,2018-10-20
Trying to detect faces using OpenCv's inbuilt face detector,1,29,2018-10-19
Image similarity for same content but different weather,4,265,2018-10-19
TypeError: Cannot handle this data type trying to get binarized image from numpy,1,649,2018-10-19
Coordinate system transformation in 3D,1,143,2018-10-19
Extract features from Colour-only images,1,111,2018-10-19
Keras Init Sequential model layers by Model layers,0,263,2018-10-19
Why does distorting images improve training on a neural network?,0,67,2018-10-18
How should LMDB record data be organized so that Caffe's data layer can read them?,1,135,2018-10-16
Lens distortion,0,66,2018-10-16
Why using pretrained ResNet50 results in contradictory losses in training and validation set?,0,565,2018-10-16
Tensorflow object detection api. Detecting 90 default classes + n new classes at a time,2,148,2018-10-15
Billboard corner detection,6,419,2018-10-15
Which camera for lane detection,-3,106,2018-10-15
How to count objects detected in an image using Tensorflow?,0,"1,736",2018-10-15
ImportError: cannot import name 'imshow',1,570,2018-10-14
OpenCV - Extracting lines on a graph,2,671,2018-10-13
Cropping an triangle from captured frame - OpenCV and C++,0,169,2018-10-13
compare_faces returns all True values (face_recognition lib),2,101,2018-10-13
Caffe: Check failed: outer_num_ * inner_num_ == bottom[1]->count() (10 vs. 60) Number of labels must match number of predictions,0,123,2018-10-13
Tensorflow Image Classifier Accuracy Fails to Change,-1,64,2018-10-12
How can I calculate Line scan camera Depth of Field (DOF),0,214,2018-10-12
Detect a 2 x 3 Matrix of white dots in an image,1,54,2018-10-12
Nvcc without GPU,0,627,2018-10-12
Efficient implementation of the following code snippet,1,73,2018-10-12
Conversion of a conv layer to fc layer and vice vers sa?,-4,177,2018-10-11
2d correlation of two similar parts,0,24,2018-10-11
How to remove image noise using opencv - python?,5,"4,159",2018-10-10
Can I convert all the tensorflow slim models to tflite?,2,566,2018-10-10
How to pretrain/select CNN for Biomedical Video Analysis,2,47,2018-10-10
Near edge keypoint feature extraction,0,112,2018-10-10
Contour Identification using OpenCV,3,"2,106",2018-10-10
it is possible to use features maps of CNN to localised important areas in image?,0,81,2018-10-10
Machine learning training image resizing,1,828,2018-10-10
Clustering images using unsupervised Machine Learning,4,"1,624",2018-10-09
Performing OCR on gas meter,2,552,2018-10-09
VNRectangleObservation corners compressed in x-axis on iPhone,1,327,2018-10-08
Remove deformation in distorted image?,0,50,2018-10-08
How to acquire depth map from stereo - KITTI dataset,1,608,2018-10-08
Detecting very tiny defect on a bottle using opencv3 C++,0,118,2018-10-08
Depth Values Don't Make Sense R200 Camera,1,224,2018-10-08
Identify objects by its position open cv,0,49,2018-10-07
Do I need Threading Python Computer Vison,-1,43,2018-10-06
MATLAB: Sliding colfilt problem with custom function,0,161,2018-10-06
Reconstructing a non-planar polygon in 3D given a 2d projection and known polygon dimensions,1,81,2018-10-06
API to detect sample points across a boundary?,0,21,2018-10-05
"For a robot in a maze, infer path from detected edges of walls",2,285,2018-10-05
SLAM system that uses deep learned features?,2,277,2018-10-05
Conceptual Question Regarding the Yolo Object Detection Algorithm,0,343,2018-10-04
How to differentiate two colours?,3,67,2018-10-04
Jupyter : [Errno -2] Name or service not known Error,3,386,2018-10-04
Find all ReLU layer in a torchvision model,1,84,2018-10-04
Is there a Depth map data base? [closed],1,59,2018-10-03
Determine the distance between a camera and person/face in python-OpenCV,0,"2,217",2018-10-03
Tensorflow Incompatible shapes error while training,1,907,2018-10-03
pixel wise softmax with crossentropy for multiclass segmentation,5,909,2018-10-03
What is the solution for mapping a large area by using computer vision for indoor navigation system?,1,213,2018-10-03
Why Doesn't Applying Optical Flow on Image Produce Accurate Next Frame,1,143,2018-10-02
Combining Neural Networks Pytorch,2,762,2018-10-02
Need help understanding cross_val_score in sklearn python,2,"1,119",2018-10-02
how to eliminate very close points in an area to filter the interest points?,0,25,2018-10-01
Python - How to use OpenCV2 and OpenCV3 at the same time,2,689,2018-10-01
How to find most frequent pixel value?,2,759,2018-10-01
"detect differences in a pair of image, one has lower bitrate and one has higher",2,63,2018-10-01
Using ImageMagick to efficiently stitch together a line scan image,2,518,2018-09-30
Best OpenCV algorithm for detecting fast moving ball?,2,474,2018-09-30
find nearest neighbor to each pixel in a map,2,"1,406",2018-09-30
Opencv: AttributeError: module 'cv2' has no attribute 'dnn',9,"12,114",2018-09-30
Render 2d gaussian - take gradient with respect to the mean,1,43,2018-09-29
Ms Computer Vision API image url replace as local .jpg using Python,0,648,2018-09-29
Head segmentation from depth image,-1,71,2018-09-28
"Using a single front camera, how to filter out cars which are not in the same path, without visible lane markings?",1,24,2018-09-28
How to make dull and sparse text bolder?,1,45,2018-09-28
2D geometric shape vertices coordinates detection,1,593,2018-09-28
How to compute proper translation for angles greater than 0 degrees from homography matrix in python opencv's?,0,81,2018-09-28
Finding the distance of an object that is able to move,0,59,2018-09-27
Counting growth rings in fish bone images,1,88,2018-09-27
pytorch passing architecture type with argprse,1,77,2018-09-27
How to produce a confidence map in CNN?,0,493,2018-09-27
Get the x and y pixel co-ordinates of the ROI that has been tracked in a tracking algorithm in OpenCV C++,0,411,2018-09-26
Creating a video from individual frames,-1,79,2018-09-26
"Opencv3 Error : Contours is not a numpy array, neither a scalar",0,382,2018-09-26
Fastest Way To Compare Plots,0,83,2018-09-25
Improve a picture to detect the characters within an area,2,"1,104",2018-09-24
Computer vision approach to capturing whole paper document frame,1,22,2018-09-24
error/sensitivity analysis for camera pose estimation,0,127,2018-09-23
Getting rid of maxpooling layer causes running cuda out memory error pytorch,0,96,2018-09-22
What does the coordinate output of yolo algorithm represent?,1,"1,070",2018-09-22
How to extract feature of a specific pixel of an image using SURF?,0,74,2018-09-22
Find 3D points of equilateral triangle based on its 2D projected coordinates,2,318,2018-09-22
How to find horizontal and vertical distance variation between 2 objects,1,117,2018-09-22
