OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION
SGA-DFA-PY-12-08,Disability Employment Initiative,DOL-ETA,Employment and Training Administration,18000000,8,"Eileen Banks
Grants Management Specialist
Phone 202-693-3403",,banks.eileen@dol.gov,,,04/22/2013,06/04/2013,05/03/2013 9:48:03,Synopsis 3
SGA-DFA-PY-13-06,Workforce Innovation Fund Grants,DOL-ETA,Employment and Training Administration,53000000,10,"Jeannette Flowers
Grants Management Specialist
",,Flowers.Jeannette@dol.gov,,,05/14/2014,06/18/2014,05/14/2014 16:11:14,Synopsis 1
FOA-ILAB-15-07,Assessing Progress in Reducing Child Labor in Cocoa Growing Areas of Côte d’Ivoire and Ghana,DOL-ETA-ILAB,Bureau of International Labor Affairs,3000000,1,"Dorjan Chaney
Grant Specialist",,chaney.dorjan@dol.gov,,,07/17/2015,09/10/2015,07/17/2015 17:48:17,Synopsis 1
FOA-ILAB-15-05,Project to Reduce the Worst Forms of Child Labor and Improve Labor Law Enforcement and Working Conditions in Paraguay,DOL-ETA-ILAB,Bureau of International Labor Affairs,6000000,1,"Dorjan Chaney
Grant Specialist",,chaney.dorjan@dol.gov,,,07/28/2015,09/22/2015,07/28/2015 16:55:28,Synopsis 1
SCA-14-20,Project to Address Exploitative Child Labor in Ethiopia,DOL-ETA,Employment and Training Administration,10000000,,"Bruce Yoon
Phone 202-693-4876",,Yoon.Bruce@dol.gov,,,07/29/2014,09/30/2014,08/11/2014 12:16:11,Synopsis 2
CDC-RFA-CE14-1401,Rape Prevention and Education Program,HHS-CDC,Centers for Disease Control and Prevention,161714435,59,"CDC
Procurement and Grants Office
TIMS
Phone 770-488-2700",,PGOTIM@cdc.gov,,,06/10/2013,07/29/2013,06/10/2013 16:30:10,Synopsis 1
2017-NIST-PSIAP-01,NIST Public Safety Innovation Accelerator Program,DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Management and Program Analyst
Phone 301-975-5718",,grants@nist.gov,,,12/07/2016,02/28/2017,12/23/2016 11:06:23,Synopsis 3
FOA-ETA-17-02,Reentry Projects (RP),DOL-ETA,Employment and Training Administration,66000000,28,"Katie Saunders
Grants Management Specialist
Saunders.Katie.E@dol.gov",,Saunders.Katie.E@dol.gov,,,03/21/2017,04/27/2017,04/11/2017 11:19:11,Synopsis 2
G18AS00036,National Climate Adaptation Science Center Program,DOI-USGS1,Geological Survey,2700000,3,"Sara Roser
Grants Specialist
Phone 703-648-7357",,sroser@usgs.gov,,,07/02/2018,09/21/2018,07/02/2018 17:18:02,Synopsis 3
FOA-ILAB-19-06,Improved Adherence to International Labor Standards in the Agriculture Sector in Mexico,DOL-ETA-ILAB,Bureau of International Labor Affairs,8000000,1,"Sue Levenstein
Grants Management Specialist",,Levenstein.Susan.L@dol.gov,,,08/08/2019,10/10/2019,08/08/2019 13:21:08,Synopsis 21
FOA-ETA-20-03,Job Corps Scholars Program,DOL-ETA,Employment and Training Administration,23738000,20,"Elizabeth DeHart
Grants Management Specialist",,dehart.elizabeth@dol.gov,,,10/23/2019,01/08/2020,10/23/2019 13:40:23,Synopsis 3
CDC-RFA-GH16-1624,Building Capacity for Human Resources for Health in HIV/AIDS in the Republic of Kenya under the President’s Emergency Plan for AIDS Relief (PEPFAR),HHS-CDC-CGH,Centers for Disease Control - CGH,0,1,"PGOTIMS
E-MAIL: PGOTIM@CDC.GOV
PHONE: 770-488-2700
",,PGOTIM@CDC.GOV,,,12/04/2015,02/04/2016,12/04/2015 10:35:04,Synopsis 1
RFA-612-15-000001,One Community,USAID-MLW,Malawi USAID-Lilongwe,39000000,1,"Rajab Banda
AcqusitisionandAssistance specialis
Phone 002651772455",,rabanda@usaid.gov,,,04/20/2015,05/19/2015,05/12/2015 7:30:12,Synopsis 3
CMS-1G1-14-001,State Innovation Models:Round Two of Funding for Design and Test Assistance,HHS-CMS,Centers for Medicare & Medicaid Services,,,"Grants.gov Contact Center
Phone Number: 1-800-518-4726

Hours of operation are 24 hours a day, 7 days a week. The contact center is closed on federal holidays.
support@grants.gov
",,support@grants.gov,,,05/22/2014,07/21/2014,05/22/2014 9:08:22,Synopsis 3
72016819APS00001,USAID/BiH Localworks (Snaga lokalnog) Activity,USAID-BOS,Bosnia USAID-Herzegovina,6500000,15,"USAID/Bosnia-Herzegovina, Office of Acquisition and Assistance",,sarajevooaa@usaid.gov,,,03/15/2019,03/13/2020,09/17/2019 10:30:17,Synopsis 6
M-OAA-GRO-LMA-08-715,APS - Building Responsibility for the Delivery of Government Services (BRIDGE) Program in Sudan,USAID,Agency for International Development,34500000,6,"William Hewitt
Phone 202 712 4198",,whewitt@usaid.gov,,,07/15/2008,01/14/2009,07/23/2008 9:25:23,Synopsis 3
G14AS00104,"Cooperative Ecosystem Studies Unit, Pacific Northwest CESU",DOI-USGS1,Geological Survey,10000,1,"Faith Graves, 703-648-7356
fgraves@usgs.gov
",,fgraves@usgs.gov,,,06/26/2014,07/08/2014,06/26/2014 7:26:26,Synopsis 1
MWI-ASSHF-FY18,"U.S. Ambassador’s Special Self-Help Fund, U.S. Embassy Lilongwe",DOS-MWI,U.S. Mission to Malawi,100000,10,"Kisa L Ngoma
Grantor
Phone 265887010655",,ngomakl@state.gov,,,06/03/2019,07/09/2019,06/06/2019 2:29:06,Synopsis 2
P19AS00269,Promote Management of National Park Service Collections,DOI-NPS,National Park Service,75316,1,"Grants Management Specialist Kelly Adams 
Kelly_Adams@nps.gov",,Kelly_Adams@nps.gov,,,06/14/2019,06/23/2019,06/14/2019 11:30:14,Synopsis 1
P19AS00270,Advance Access to and Preservation of Museum Collections,DOI-NPS,National Park Service,53297,1,"Grants Management Specialist Kelly Adams 
Kelly_Adams@nps.gov",,Kelly_Adams@nps.gov,,,06/14/2019,06/23/2019,06/14/2019 11:36:14,Synopsis 1
BJA-2011-3009,BJA FY 11 National Initiatives: Enhancing Law Enforcement,USDOJ-OJP-BJA,Bureau of Justice Assistance,,,"For technical assistance with submitting the application, contact the Grants.gov Customer Support Hotline at 800ï¿½518ï¿½4726 or via e-mail to support@grants.gov.",,support@grants.gov,,,04/28/2011,06/15/2011,06/06/2011 14:09:06,Synopsis 2
CDC-RFA-OE12-120105CONT16,CDC’s Collaboration with Academia to Strengthen Public Health Workforce Capacity,HHS-CDC-CSELS,Centers for Disease Control - CSELS,0,50,"Office of Grant Services (OGS)
Technical Information Management Section (TIMS)
E-mail:  ogstims@cdc.gov
Phone: 770-488-2700
",,ogstims@cdc.gov,,,04/04/2016,05/06/2016,04/04/2016 11:07:04,Synopsis 1
RFI-72061119CA000ZH,Draft Program Description for the Zambia Accessible Markets for Health (ZAM-Health) Activity,USAID-ZAM,Zambia USAID-Lusaka,38000000,1,"Alfred M Kapambwe
A and A Specialist
Phone +260211357000",,oaa-solicit-lusaka@usaid.gov,,,06/13/2019,06/27/2019,08/29/2019 9:37:29,Synopsis 2
SM-10-005,Cooperative Agreements for Comprehensive Community Mental Health Services for Children and Their Families Program,HHS-SAMHS,Substance Abuse and Mental Health Services Admin,16000000,16,"Gwendolyn Simpson
Office of Program Services, Division of Grants Management     
Substance Abuse and Mental Health Services Administration
1 Choke Cherry Road
Room 7-1085
Rockville, Maryland 20857
(240) 276-1408",,gwendolyn.simpson@samhsa.hhs.gov,,,09/30/2009,12/08/2009,09/30/2009 16:58:30,Synopsis 1
CDC-RFA-DP13-1305,"State Public Health Actions to Prevent and Control Diabetes, Heart Disease, Obesity and Associated Risk Factors and Promote School Health",HHS-CDC,Centers for Disease Control and Prevention,380000000,76,"CDC
Procurement and Grants Office
TIMS
Phone 770-488-2700",,PGOTIM@cdc.gov,,,02/20/2013,04/19/2013,02/20/2013 17:49:20,Synopsis 1
FOA-RQKM-2014-0008,Defense Production Act (DPA) Title III Tungsten Rhenium Wire Production Sustainment Project,DOD-AFRL,Air Force -- Research Lab,3000000,1,"Dianna C. Aniton
Agreements Officer
Phone 937-656-7197",,dianna.aniton@us.af.mil,,,02/07/2014,04/30/2014,03/26/2014 12:23:26,Synopsis 2
FOA-RQKM-2014-0007,Defense Production Act (DPA) Title III Solid Rocket Mortors Project,DOD-AFRL,Air Force -- Research Lab,20000000,1,"David H. Hall
Agreements Negotiator
Phone 937-656-9092",,david.hall.63@us.af.mil,,,01/14/2014,03/14/2014,01/14/2014 14:32:14,Synopsis 1
BAA-RQKM-2013-0004,Next Generation Star Tracker Phase 0,DOD-AFRL,Air Force -- Research Lab,475000,2,"Laura Ortiz
Grants Negotiator
Phone 937-656-9883",,laura.ortiz@wpafb.af.mil,,,01/09/2013,02/25/2013,01/09/2013 15:06:09,Synopsis 1
SM-09-002,Child Mental Health Initiative (CMHI),HHS-SAMHS,Substance Abuse and Mental Health Services Admin,17000000,17,"Gwendolyn Simpson
Office of Program Services, Division of Grants Management     
Substance Abuse and Mental Health Services Administration
1 Choke Cherry Road
Room 7-1085
Rockville, Maryland 20857
(240) 276-1408",,gwendolyn.simpson@samhsa.hhs.gov,,,10/02/2008,01/15/2009,10/02/2008 11:08:02,Synopsis 1
RFA-114-15-000008,USAID/Caucasus Improved Productivity of Georgia's Hazelnut Industry Addendum to GDA APS-OAA-14-000001,USAID-GEO,Georgia USAID-Tbilisi,3000000,1,"Maya Chelidze
Acquisition Specialist
Phone 2022166272x4203",,mchelidze@usaid.gov,,,03/05/2015,05/18/2015,04/28/2015 2:22:28,Synopsis 3
FOA-RQKM-2014-0021,Defense Production Act (DPA) Title III Cadium Zinc Telluride (CdZnTe) Substrate Program,DOD-AFRL,Air Force -- Research Lab,9088000,1,"David Hall
Agreements Negotiator
Phone 937-656-9092
After July 9, 2014 Phone (937) 713-9903",,david.hall.63@us.af.mil,,,05/28/2014,08/15/2014,06/19/2014 12:51:19,Synopsis 2
FOA-RQKM-2014-0016,Defense Production Act (DPA) Title III Silicon Carbide (Sic) Fiber Production for Ceramic Matrix Composites (CMCs) Project,DOD-AFRL,Air Force -- Research Lab,22000000,1,"Laura Ortiz
Agreements Negotiator
Phone (937) 656-9883",,laura.ortiz@us.af.mil,,,03/25/2014,06/12/2014,04/10/2014 9:24:10,Synopsis 2
FOA-RQKM-2014-0010,Defense Production Act (DPA) Title III Submarine Valve Regulated Lead-Acid Batteries Project,DOD-AFRL,Air Force -- Research Lab,19360000,2,"Laura Ortiz
Agreements Negotiator
Phone 937-656-9883",,laura.ortiz@us.af.mil,,,12/19/2013,03/17/2014,02/19/2014 9:06:19,Synopsis 3
FOA-RQKM-2015-0013,Defense Production Act (DPA) Title III Modernization of Navy-Grade Alloy Steel Plate Production Project,DOD-AFRL,Air Force -- Research Lab,17600000,1,"David H. Hall
Agreements Negotiator
Phone 937-713-9903",,david.hall.63@us.af.mil,,,02/27/2015,04/13/2015,02/27/2015 9:33:27,Synopsis 1
SCAPPD-13-CA-104-SCA-06102013,"Establishment of an Academic Partnership in Business Management and Environmental Sciences with Karakoram International University in Gilgit, Pakistan",DOS-PAK,U.S. Mission to Pakistan,1000000,1,"Ellen Delage, Afghanistan/Pakistan Program Specialist, Bureau of South and Central Asian Affairs, Office of Press and Public Diplomacy  
",,DelageEM@state.gov,,,06/14/2013,07/21/2013,06/24/2013 8:35:24,Synopsis 3
USAID-GUATEMALA-DRAFT-CBPT-PD-FY17,Communities- Building- Peace-Together_CBPT,USAID-GUA,Guatemala USAID-Guatemala City,,1,"Ayana Angulo
Agreement Officer
Phone 502-2422-4143",,aangulo@usaid.gov,,,12/28/2016,01/11/2017,12/28/2016 10:14:28,Synopsis 1
7200AA19APS00008,Higher Education Partnerships (HEP)-Dominican Republic Addendum_STIP APS,USAID,Agency for International Development,,1,"Sharon M. Baker
Supervisory Agreement Officer 
Phone 202-567-5098",,shbaker@usaid.gov,,,03/22/2019,05/01/2019,04/04/2019 11:01:04,Synopsis 5
SCA-13-10,Combating Exploitative Child Labor in Morocco,DOL-OASAM,OASAM,5000000,1,"Helen A. Williams
Grant Specialist
",,ops.grantoffice@dol.gov,,,07/15/2013,10/18/2013,10/17/2013 12:06:17,Synopsis 5
SGA-11-06,Project to Combat Exploitative Child Labor in Ethiopia,DOL-OASAM,OASAM,10000000,1,"Brenda J. White or James Kinslow
Grant Officers
Phone 202-693-4570",,white.brenda.j@dol.gov or kinslow.james@dol.gov,,,09/16/2011,10/21/2011,10/11/2011 9:23:11,Synopsis 4
RFA-663-11-000013,Mulu Prevention Project,USAID-ETH,Ethiopia USAID-Addis Ababa,70000000,2,"Fitih Asfawossen
Aquisition & Assistance Specialist
Phone 00251-111-306299",,fasfawossen@usaid.gov,,,07/01/2011,08/22/2011,08/05/2011 0:57:05,Synopsis 5
RFA674-11-32,Strengthening Angolan Systems for Health (SASH),USAID-SAF,South Africa USAID-Pretoria,,1,"Fatima  dos Santos
Acquisition & Assistant Specialist
Phone +27-12-4522167",,fdossantos@usaid.gov,,,04/01/2011,05/25/2011,04/20/2011 4:40:20,Synopsis 4
RFA674-11-27,Integrated Health Social Marketing,USAID-SAF,South Africa USAID-Pretoria,,1,"Fatima  dos Santos
Acquisition & Assistant Specialist
Phone +27-12-4522167",,fdossantos@usaid.gov,,,03/25/2011,05/13/2011,04/14/2011 5:30:14,Synopsis 4
RFA-641-15-000009,USAID/GHANA PEOPLE FOR HEALTH,USAID-GHA,Ghana USAID-Accra,3710000,1,"HARRIET LUWEMBA
SNR.ACQUISITION & ASSISTANCE SPECIALIST
Phone 233-302-741200",,accracontract@usaid.gov,,,08/11/2015,09/08/2015,08/11/2015 11:56:11,Synopsis 1
USAID-UGANDA-617-INFORMATION-04-2011,INFORMATION ON UGANDA LITERACY AND HEALTH EDUCATION PROGRAM,USAID-UGA,Uganda USAID-Kampala,,,"Godfrey Kyagaba
Aquisition & Assistance Specialist
Phone +256414306001",,gkyagaba@usaid.gov,,,04/27/2011,,04/27/2011 4:26:27,Synopsis 1
DHS-16-NPD-005-00-01,Fiscal Year (FY) 2016 Homeland Security National Training Program (HSNTP) - Continuing Training Grants (CTG),DHS-DHS,Department of Homeland Security - FEMA,11521000,4,"User, System
ndgrants@fema.dhs.gov
",,ndgrants@fema.dhs.gov,,,07/18/2016,08/22/2016,07/18/2016 13:13:18,Synopsis 1
DTFH6116RA00010,Transportation Workforce Strategic Initiative,DOT-FHWA,DOT Federal Highway Administration,,1,"Freida Byrd
Agreement Specialist
Phone 202-366-6547",,Freida.Byrd@dot.gov,,,05/05/2016,07/12/2016,07/06/2016 17:00:06,Synopsis 4
ED-GRANTS-032515-001,Office of Innovation and Improvement (OII): Ready-to-Learn Television CFDA Number 84.295A,ED,Department of Education,25621000,3,"Joyce Mays
Management Analyst 
Phone 202-245-6122
joyce.mays@ed.gov
Program Manager:
Brian Lekander
U.S. Department of Education
400 Maryland Avenue SW., Room 4C133 Washington, DC 20202-5930
Telephone:(202)205-5633 or by email:",,readytolearn@ed.gov,,,03/25/2015,05/26/2015,04/02/2015 9:05:02,Synopsis 2
NOAA-NWS-NWSPO-2016-2004829,"Education,Training and Capacity Development for Weather, Water and Climate Forecasting (ETCD)",DOC,Department of Commerce,32500000,1,"LeRoy Spayd
1325 East-West Highway, Room 14222; Silver Spring, Maryland 20910-3283
301-427-9322
",,leroy.Spayd@noaa.gov,,,03/17/2016,05/20/2016,03/17/2016 13:05:17,Synopsis 1
72062018RFA00005,Community Initiatives to Promote Peace,USAID-NIG,Nigeria USAID-Abuja,15000000,1,"Office of  Acquisition and Assistance, Nigeria.
",,abujasolicitations@usaid.gov,,,10/03/2018,11/05/2018,10/24/2018 5:42:24,Synopsis 2
RFA-306-14-000006,"Family Planning, Maternal, Newborn and Child Health (FP/MNCH) Interventions",USAID-AFG,Afghanistan USAID-Kabul,60000000,1,"Francinah Hlatshwayo
Acquisition and Assistance Spec.
Phone 93700114142",,HFrancinah@state.gov,,,06/05/2014,07/09/2014,06/19/2014 6:05:19,Synopsis 3
SCA-13-07,African Youth Empowerment and Development Initiative,DOL-OASAM,OASAM,3000000,1,"Lloyd Sabino
Grant Specialist
Phone 202-693-4570",,ops.grantoffice@dol.gov,,,07/01/2013,10/18/2013,10/17/2013 9:48:17,Synopsis 9
72039119RFA00001,USAID’s Women’s Economic and Social Empowerment (“Transform”),USAID-PAK,Pakistan USAID-Islamabad,19800000,1,"Maria Hassan
Acquisition & Assistance Specialist
Phone 0092 51 2080000",,mahassan@usaid.gov,,,04/16/2019,05/27/2019,04/30/2019 0:34:30,Synopsis 3
USDA-NIFA-HEMS-003871,Higher Education Multicultural Scholars Program,USDA-NIFA,National Institute of Food and Agriculture,990000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,07/02/2012,08/29/2012,07/02/2012 13:21:02,Synopsis 1
USDA-NIFA-HEMS-004337,Higher Education Multicultural Scholars Program,USDA-NIFA,National Institute of Food and Agriculture,868720,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,07/23/2013,08/30/2013,07/23/2013 16:26:23,Synopsis 1
72030620APS00001,Advancing Higher Education for Afghanistan’s Development,USAID-AFG,Afghanistan USAID-Kabul,70000000,3,"Khan Mohammad Zamani
Grantor
Phone 0093 700113615",,kmzamani@usaid.gov,,,12/04/2019,,12/22/2019 2:37:22,Synopsis 2
N00014-18-S-B007,National Oceanographic Partnership Program (NOPP),DOD-ONR,Office of Naval Research,27300000,,"Darnell Griffin
Contract Specialist 
Phone 7036962440",,darnell.griffin1@navy.mil,,,09/24/2018,02/01/2019,01/08/2019 13:05:08,Synopsis 4
SGA-12-11,Project to Combat Child Labor among Vulnerable Populations in Ecuador and Panama by Providing Direct Education and Livelihoods Services,DOL-OASAM,OASAM,6500000,1,"Primary: 
Brenda J. White
Grant Officer

Alternate: James Kinslow
Grant Officer
202-693-4570
",,white.brenda.j@dol.gov or kinslow.james@dol.gov,,,10/09/2012,11/15/2012,11/08/2012 16:27:08,Synopsis 3
RFA-OAA-15-000012,Feed the Future Innovation Lab for Livestock Systems,USAID,Agency for International Development,,1,"Kelly Miskowski
Agreement Specialist
",,kmiskowski@usaid.gov,,,02/26/2015,05/27/2015,05/18/2015 12:31:18,Synopsis 4
SCA-13-04,Project to Reduce Child Labor in Rwanda,DOL-OASAM,OASAM,5000000,1,"Cassandra Mitchell
Grants Management Specialist
Phone 202-693-4570",,mitchell.cassandra@dol.gov,,,05/13/2013,07/12/2013,07/08/2013 10:01:08,Synopsis 3
RFA-615-16-000007,"Enhanced Access to and Utilization of Quality Family Planning/Reproductive, Maternal, Newborn, Child and Adolescent Health (FP/RMNCAH) Services in Selected Counties and Sub-counties, Kenya – (AFYA FP/RMNCAH). ",USAID-KEN,Kenya USAID-Nairobi,,3,"NANCY AMAYO
ACQUISITION AND ASSISTANCE SPECIALIST
Phone 254-20-8622203",,namayo@usaid.gov,,,04/18/2016,05/18/2016,09/21/2016 7:58:21,Synopsis 3
RFA-263-16-000001,The Literate Village,USAID-EGY,Egypt USAID-Cairo,17000000,1,"Nevine Hindy
Acquisition Specialist
Phone +202-2522-6907",,nhindy@usaid.gov,,,09/01/2016,10/12/2016,09/28/2016 5:50:28,Synopsis 2
NPS-10-NERO-0012,Provide for a Vermont Youth Conservation Corps and Partnership Program FY 2010,DOI-NPS,National Park Service,91485,1,"Jennifer Fleming
Contract/Agreements Specialist
Phone 215-597-6476",,Jennifer_Fleming@nps.gov,,,06/14/2010,06/24/2010,06/14/2010 10:03:14,Synopsis 1
USDANRCSVT0902,Farm Viability Program for NRCS Vermont,USDA-NRCS-VTSO,Vermont State Office,230000,1,"Patricia  Pickett
Contract Specialist
Phone 802-951-6795",,pat.pickett@vt.usda.gov,,,07/15/2009,08/05/2009,07/15/2009 18:19:15,Synopsis 1
BLM-CA-NOI-09-0002,BLM CA BAKERSFIELD SAN JOAQUIN RIVER GORGE,DOI,Department of the Interior,374146,1,"Traci D Thaler
tthaler@blm.gov
",,tthaler@blm.gov,,,02/19/2009,02/27/2009,03/16/2009 15:40:16,Synopsis 4
CA-NOI-08-0013,"San Joaquin River Gorge ""hands on the Land"" program partnership",DOI-BLM,Bureau of Land Management,374146,1,"Traci Thaler
Grants and Agmts Specialist
Phone 916-978-4529",,tthaler@blm.gov,,,08/20/2008,08/28/2008,08/20/2008 17:04:20,Synopsis 1
BJA-2009-2036,Justice and Mental Health Collaboration State-Based Capacity Building Program,USDOJ-OJP-BJA,Bureau of Justice Assistance,,3,"Chris Casto
Technical Application Assistance
202-353-7193",,chris.casto@usdoj.gov,,,01/21/2009,03/26/2009,01/16/2009 6:10:16,Synopsis 1
NPS-11-NERO-0044,A Park for Every Classroom,DOI-NPS,National Park Service,50000,1,"Dawn Mach
Contract Specialist
Phone 215-597-0056",,dawn_mach@nps.gov,,,06/18/2011,06/23/2011,06/18/2011 11:43:18,Synopsis 1
AID-PRE-SOL-696-13-00001,USAID/Rwanda Private-Sector Driven Agricultural Growth,USAID-RWA,Rwanda USAID-Kigali,,,"Geraldine Kyazze
Sr. Acquisition and Assistance Spec
",,gkyazze@usaid.gov,,,01/25/2013,02/15/2013,01/25/2013 4:44:25,Synopsis 1
NPS-NOINOCAJ9471101283,Butterfly Monitoring North Cascades NP,DOI-NPS,National Park Service,12000,1,"Barry Fetzer
Contract Specialist
Phone 360-854-7219",,Barry_fetzer@nps.gov,,,09/22/2010,09/24/2010,09/22/2010 12:42:22,Synopsis 1
USGS-16-FA-0150,Data Management Training Clearinghouse,DOI-USGS1,Geological Survey,31954,1,"Desiree Santa
Grant Specialist
Phone 703-648-7382",,dsanta@usgs.gov,,,04/29/2016,05/16/2016,04/29/2016 14:52:29,Synopsis 1
NPS-NOIP15AC01360,"Historic Structures Report at Pearson Air Museum, Fort Vancouver National Historic Site",DOI-NPS,National Park Service,26000,1,"Susan Velie
Contract Specialist
Phone 360-565-3114",,Susan_Velie@nps.gov,,,08/03/2015,08/13/2015,08/03/2015 14:29:03,Synopsis 1
P16AS00024,Development of GW Cincinnati ⿿ Mill Creek,DOI-NPS,National Park Service,50000,1,"John Bechtold
Office Automation Clerk
Phone 303-969-2492",,john_bechtold@nps.gov,,,01/07/2016,,01/07/2016 11:03:07,Synopsis 1
